9.266150129019785908e-02 -9.022239336057759351e-02 2.899004445674059627e-02 -5.058213710935661328e-02 -7.752148576595944973e-02 5.223675222066552493e-02 -6.237236707312333872e-02 -2.979888453939011361e-01 2.655911060380598543e-01 -9.087708478726282124e-02 1.614254740093644669e-01 1.838360035242230239e-01 -8.395970842059070904e-02 1.950237197567097902e-01 6.773964058307634373e-01 -6.307704214048603930e-01 1.675696155489015682e-01 -3.174822009491026220e-01 -5.015923245226332483e-01 3.204427490763945841e-01 -4.215561254214030829e-01 -1.290406977847680992e+00 1.156991917910514589e+00 -4.462327012185784425e-01 7.728622556310582592e-01 8.064395746384162011e-01 -3.570842724077625818e-01 9.053932781136766472e-01
2.075794464875942991e-01 -1.955408626205774048e-01 5.646786530893101869e-02 -9.698830882705812562e-02 -1.572922935810571188e-01 9.713395611831975029e-02 -1.165468239872315681e-01 -4.312445621333756973e-01 3.874425817910944758e-01 -9.844370524920847965e-02 1.838360035242230239e-01 2.789229211547289422e-01 -1.489731020433853192e-01 2.360115480143155919e-01 1.237098408618765077e+00 -1.137153078993365485e+00 3.118920933436215015e-01 -5.739812235454583300e-01 -8.703329308240941309e-01 5.162319896133322761e-01 -7.339581636885537108e-01 -1.656594206321329033e+00 1.505956274089282232e+00 -4.970447238386381250e-01 8.741566403470656388e-01 1.103835631267791273e+00 -5.755618058724786268e-01 1.053478495863884756e+00
-1.516508718106770182e-01 1.400404896537931765e-01 -3.988199614909551660e-02 6.908716468889539164e-02 1.078577618982059921e-01 -6.221249871440612256e-02 8.327785721677465058e-02 2.207826065530711368e-01 -2.004008094173333754e-01 4.389155565959287908e-02 -8.395970842059070904e-02 -1.489731020433853192e-01 8.644862480477356892e-02 -1.110715836587128497e-01 -8.002643099160667850e-01 7.304378725651831106e-01 -2.145927644028149950e-01 3.864356610932125902e-01 5.458416463504439653e-01 -3.048979869432507095e-01 4.801208860138729828e-01 8.426867384677355632e-01 -7.742637548249481361e-01 2.251057386749382716e-01 -4.026848325682371721e-01 -5.888431619261205174e-01 3.389562975319604377e-01 -4.994495348888176034e-01
1.104349412900436506e-01 -1.079977864202355253e-01 3.865350706091411070e-02 -6.547737782043765165e-02 -9.335261394989415040e-02 6.224122383467946273e-02 -7.805240473018162928e-02 -3.828886097669296218e-01 3.406724532455934207e-01 -1.074531666225126553e-01 1.950237197567097902e-01 2.360115480143155919e-01 -1.110715836587128497e-01 2.409145203803371993e-01 8.917651810630887743e-01 -8.264409922860649349e-01 2.225130493637055284e-01 -4.190000030844945877e-01 -6.484967650989644783e-01 4.044265852021533547e-01 -5.518315492673923073e-01 -1.565570848471244281e+00 1.408184251438808543e+00 -5.328695403892653726e-01 9.235673384777598471e-01 9.919198680839665938e-01 -4.537769387351461847e-01 1.084830309187498454e+00
3.135618963638473033e+00 -2.806684167516412476e+00 8.905194057353672532e-01 -1.593945767249852041e+00 -1.979918735674072394e+00 9.592288464103733148e-01 -1.949325893889473971e+00 -1.653793462604976838e+00 1.545878545195952025e+00 -3.613472247636647094e-01 6.773964058307634373e-01 1.237098408618765077e+00 -8.002643099160667850e-01 8.917651810630887743e-01 1.399890449216210619e+01 -1.261005177645619568e+01 4.545895055677767083e+00 -7.950665932122473301e+00 -8.957676303790577776e+00 4.267618921325484038e+00 -9.450811999113660988e+00 -8.261770114682013499e+00 7.695804504359166742e+00 -2.007492434088939071e+00 3.730211112936037132e+00 6.122564227684268445e+00 -3.907579804587472783e+00 4.870991052130356991e+00
-2.832551034735139694e+00 2.536616626310780553e+00 -7.968349985743961028e-01 1.429427490444177051e+00 1.792370416430832503e+00 -8.744480670809711143e-01 1.752474057500963855e+00 1.527290816965737763e+00 -1.425789410690227577e+00 3.379418219368712228e-01 -6.307704214048603930e-01 -1.137153078993365485e+00 7.304378725651831106e-01 -8.264409922860649349e-01 -1.261005177645620456e+01 1.136732507375285905e+01 -4.075272938127294964e+00 7.132257742844615223e+00 8.095844621207314518e+00 -3.887675303280220707e+00 8.488879990572289813e+00 7.626109052718791581e+00 -7.095298719244917507e+00 1.870899565505775852e+00 -3.466303660786965946e+00 -5.624471641268549149e+00 3.563661163221837569e+00 -4.507985033771820582e+00
1.032817935812058385e+00 -9.178954222241082483e-01 3.088590485081604275e-01 -5.513995620507353701e-01 -6.326752188117114040e-01 2.861385658812714006e-01 -6.689605099462966331e-01 -3.911983138065701082e-01 3.729071193367780590e-01 -8.917512400207233680e-02 1.675696155489015682e-01 3.118920933436215015e-01 -2.145927644028149950e-01 2.225130493637055284e-01 4.545895055677765306e+00 -4.075272938127294076e+00 1.572078691488140834e+00 -2.725089379109756127e+00 -2.838740962838560478e+00 1.256810584222705529e+00 -3.193716966956158032e+00 -2.167821481497926861e+00 2.036409808653969034e+00 -5.081290440645729323e-01 9.652383353691978973e-01 1.661965203135475688e+00 -1.110715768720579755e+00 1.296539634860410573e+00
-1.785281062665517116e+00 1.589012110537842526e+00 -5.356943874013708751e-01 9.542334806459247254e-01 1.099800487000739624e+00 -5.015791408678142993e-01 1.156376147578561664e+00 7.345857323627202895e-01 -6.961617610137409429e-01 1.693814354445163928e-01 -3.174822009491026220e-01 -5.739812235454583300e-01 3.864356610932125902e-01 -4.190000030844945877e-01 -7.950665932122479518e+00 7.132257742844608117e+00 -2.725089379109757459e+00 4.730835522464674980e+00 4.981736325987434988e+00 -2.229618340394668774e+00 5.557494218704012390e+00 3.969293709437685447e+00 -3.718372854385928239e+00 9.528286242579003806e-01 -1.796436547674056694e+00 -3.008693439046114637e+00 1.977152353970994536e+00 -2.388924075069867925e+00
-2.023548801019897869e+00 1.815972178883052290e+00 -5.519401542815588479e-01 9.965885922295230070e-01 1.291979878491616107e+00 -6.461643901894954523e-01 1.231184934898768013e+00 1.188233747600668799e+00 -1.104176959670605696e+00 2.719176657368360117e-01 -5.015923245226332483e-01 -8.703329308240941309e-01 5.458416463504439653e-01 -6.484967650989644783e-01 -8.957676303790579553e+00 8.095844621207314518e+00 -2.838740962838560478e+00 4.981736325987437652e+00 5.819235121260543764e+00 -2.873820769271931308e+00 5.959347102960456333e+00 5.895365799040800603e+00 -5.464275398355302293e+00 1.488691975903112974e+00 -2.733452241421506113e+00 -4.281223650897090671e+00 2.648102331102418994e+00 -3.510045829413642959e+00
9.655942787142927086e-01 -8.734326612436706938e-01 2.404121700813573737e-01 -4.413294440378446870e-01 -6.366471052220287197e-01 3.424430430388230029e-01 -5.569645817548517508e-01 -7.340856365364448743e-01 6.744116632493684094e-01 -1.772182109927075977e-01 3.204427490763945841e-01 5.162319896133322761e-01 -3.048979869432507095e-01 4.044265852021533547e-01 4.267618921325480486e+00 -3.887675303280218486e+00 1.256810584222705085e+00 -2.229618340394667442e+00 -2.873820769271929976e+00 1.539338637206516536e+00 -2.717746724587677853e+00 -3.536895079015069498e+00 3.249782485480288141e+00 -9.458495823943240399e-01 1.704403959387509104e+00 2.476869040740941497e+00 -1.442528433654312714e+00 2.129982046171358778e+00
-2.095812845081084674e+00 1.869530236964481285e+00 -6.276781235579401708e-01 1.116671917602532593e+00 1.302228074137879554e+00 -6.033154343923219365e-01 1.353625579356456887e+00 9.638808433855562408e-01 -9.066404941580720189e-01 2.258803311597709917e-01 -4.215561254214030829e-01 -7.339581636885537108e-01 4.801208860138729828e-01 -5.518315492673923073e-01 -9.450811999113655659e+00 8.488879990572288037e+00 -3.193716966956158920e+00 5.557494218704007949e+00 5.959347102960456333e+00 -2.717746724587677853e+00 6.553648916407096792e+00 5.060909456151939878e+00 -4.722610485241579781e+00 1.252988139487568375e+00 -2.339202144670955885e+00 -3.775925624965740912e+00 2.423910236596995560e+00 -3.069517659377980490e+00
-1.740355800608686110e+00 1.600934423239418480e+00 -3.981824758572553025e-01 7.493781642391555975e-01 1.226414404151678239e+00 -7.385447223249271831e-01 9.787489219358056491e-01 2.539113231036516094e+00 -2.293434990995726341e+00 7.290251705791287451e-01 -1.290406977847680992e+00 -1.656594206321329033e+00 8.426867384677355632e-01 -1.565570848471244281e+00 -8.261770114682020605e+00 7.626109052718791581e+00 -2.167821481497926861e+00 3.969293709437686335e+00 5.895365799040798827e+00 -3.536895079015066834e+00 5.060909456151938990e+00 1.202633224496415210e+01 -1.087868264683817188e+01 3.761658094517616124e+00 -6.609752678636162671e+00 -7.844485761192092177e+00 3.916857757368541915e+00 -7.928303963328370507e+00
1.624906970708367204e+00 -1.492859576120188825e+00 3.754329283201092715e-01 -7.043024525653474033e-01 -1.139220485509031100e+00 6.802301251234154078e-01 -9.158748383241334112e-01 -2.298419392834617270e+00 2.077774173450888107e+00 -6.522328575992459854e-01 1.156991917910514589e+00 1.505956274089282232e+00 -7.742637548249481361e-01 1.408184251438808543e+00 7.695804504359158749e+00 -7.095298719244915731e+00 2.036409808653970810e+00 -3.718372854385928683e+00 -5.464275398355306734e+00 3.249782485480288141e+00 -4.722610485241578004e+00 -1.087868264683816477e+01 9.850929632204740827e+00 -3.372570374403094817e+00 5.934235803509875673e+00 7.130310809593684240e+00 -3.600586720839646926e+00 7.135081822837633148e+00
-3.679617399652941878e-01 3.466096705445361748e-01 -9.028599388796025582e-02 1.701873201472655639e-01 2.784060466484394869e-01 -1.806624842251204899e-01 2.223695468587414681e-01 8.009553736019863202e-01 -7.148020337089211473e-01 2.543417177231808712e-01 -4.462327012185784425e-01 -4.970447238386381250e-01 2.251057386749382716e-01 -5.328695403892653726e-01 -2.007492434088938182e+00 1.870899565505776074e+00 -5.081290440645728212e-01 9.528286242578993814e-01 1.488691975903112086e+00 -9.458495823943239289e-01 1.252988139487569486e+00 3.761658094517612572e+00 -3.372570374403096594e+00 1.296497262460487798e+00 -2.248477258065604723e+00 -2.350709470266794110e+00 1.044281357659942566e+00 -2.638115431832987134e+00
7.043191745788371927e-01 -6.587027321561925719e-01 1.734968269822677600e-01 -3.258574954140848190e-01 -5.217164606483448708e-01 3.302810163616373695e-01 -4.244975562758562249e-01 -1.396847443984282400e+00 1.249498440522196274e+00 -4.404738106948911103e-01 7.728622556310582592e-01 8.741566403470656388e-01 -4.026848325682371721e-01 9.235673384777598471e-01 3.730211112936038464e+00 -3.466303660786966834e+00 9.652383353691977863e-01 -1.796436547674056028e+00 -2.733452241421503004e+00 1.704403959387507772e+00 -2.339202144670956329e+00 -6.609752678636161782e+00 5.934235803509879226e+00 -2.248477258065604278e+00 3.907483045397624810e+00 4.158389247905654784e+00 -1.883433614352342467e+00 4.600137115705253521e+00
1.307712579292960697e+00 -1.196228565901716001e+00 3.097163935698844517e-01 -5.759441264771363311e-01 -9.016287515307525036e-01 5.238786568950652978e-01 -7.403993603001317592e-01 -1.657502082919923625e+00 1.503669503749379466e+00 -4.513851813078119113e-01 8.064395746384162011e-01 1.103835631267791273e+00 -5.888431619261205174e-01 9.919198680839665938e-01 6.122564227684271110e+00 -5.624471641268549149e+00 1.661965203135475244e+00 -3.008693439046117746e+00 -4.281223650897085342e+00 2.476869040740941497e+00 -3.775925624965740468e+00 -7.844485761192087736e+00 7.130310809593683352e+00 -2.350709470266791001e+00 4.158389247905653896e+00 5.230908862701308948e+00 -2.746107287050728818e+00 5.045128850613258997e+00
-8.651244590903217624e-01 7.836599399171371161e-01 -2.116431969366272259e-01 3.877623118536969171e-01 5.757762449367807012e-01 -3.154987483817561222e-01 4.898017276763913519e-01 8.216465681364163443e-01 -7.544967798698167805e-01 1.953745333362152115e-01 -3.570842724077625818e-01 -5.755618058724786268e-01 3.389562975319604377e-01 -4.537769387351461847e-01 -3.907579804587470562e+00 3.563661163221837569e+00 -1.110715768720580643e+00 1.977152353970995646e+00 2.648102331102419438e+00 -1.442528433654313602e+00 2.423910236596995560e+00 3.916857757368541915e+00 -3.600586720839647370e+00 1.044281357659942566e+00 -1.883433614352343355e+00 -2.746107287050727930e+00 1.598349979902703222e+00 -2.356837107975096934e+00
9.526689152733659460e-01 -8.831145700349053440e-01 2.364154682325072254e-01 -4.418098797156413959e-01 -6.865736298977811458e-01 4.202503327040162384e-01 -5.725305161201919013e-01 -1.660871644755020027e+00 1.490901829257818667e+00 -5.152801541969839194e-01 9.053932781136766472e-01 1.053478495863884756e+00 -4.994495348888176034e-01 1.084830309187498454e+00 4.870991052130356991e+00 -4.507985033771819694e+00 1.296539634860410573e+00 -2.388924075069868369e+00 -3.510045829413645180e+00 2.129982046171358334e+00 -3.069517659377981822e+00 -7.928303963328379389e+00 7.135081822837634924e+00 -2.638115431832986690e+00 4.600137115705256186e+00 5.045128850613263438e+00 -2.356837107975094714e+00 5.446183224734896022e+00
